player,year,pos,college,dob,age_season_start,height,weight,years_exp,team,rec_tgt,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fum,total_yds,games_played,games_started,share_rec_tgt,share_rec,share_rec_yds,share_rec_td,share_rush_att,share_rush_yds,share_rush_td,catch_rate,yds_per_catch,rec_yds_per_game,rec_per_game,tgt_per_game,yds_per_rush,rush_att_per_game,rush_yds_per_game,fpts_standard,fpts_half_ppr,fpts_ppr,fpts_ppr_f1,adp,adp_f1,depth,depth_f1,is_majorly_injured
legarrette blount,2014,RB,"East Mississippi CC,Oregon",1986-12-05,27.75890410958904,72,247,4,"['NE', 'PIT']",12,10,54,0,125,547,5,1.0,601,16,1,0.01002242664040023,0.012424021849356402,0.005713323194416186,0.0,0.16050994041027264,0.16159975764733853,0.2153846153846154,0.8333,5.4,3.4,0.62,0.75,4.38,7.81,34.2,89.1,94.1,99.1,121.6,9999.0,9999.0,2.0,1.0,0
legarrette blount,2015,RB,"East Mississippi CC,Oregon",1986-12-05,28.75890410958904,72,247,5,['NE'],7,6,43,1,165,703,6,1.0,746,12,6,0.011235955056179775,0.01488833746898263,0.009003350083752094,0.027777777777777776,0.4796511627906977,0.5184365781710915,0.5454545454545454,0.8571,7.17,3.6,0.5,0.58,4.26,13.75,58.6,115.6,118.6,121.6,232.89999999999998,60.5,82.0,1.0,1.0,0
legarrette blount,2016,RB,"East Mississippi CC,Oregon",1986-12-05,29.76164383561644,72,247,6,['NE'],8,7,38,0,299,1161,18,2.0,1199,16,8,0.014678899082568808,0.01907356948228883,0.008533572872220974,0.0,0.6985981308411215,0.675392670157068,1.0,0.875,5.43,2.4,0.44,0.5,3.88,18.69,72.6,225.89999999999998,229.39999999999998,232.89999999999998,106.6,82.0,70.7,1.0,1.0,0
legarrette blount,2017,RB,"East Mississippi CC,Oregon",1986-12-05,30.76164383561644,72,247,7,['PHI'],8,8,50,1,173,766,2,1.0,816,16,11,0.014388489208633094,0.02346041055718475,0.012603982858583312,0.02631578947368421,0.4357682619647355,0.4276940256839754,0.2,1.0,6.25,3.1,0.5,0.5,4.43,10.81,47.9,98.6,102.6,106.6,86.5,70.7,103.4,1.0,1.0,0
legarrette blount,2018,RB,"East Mississippi CC,Oregon",1986-12-05,31.76164383561644,72,247,8,['DET'],15,10,67,0,154,418,5,2.0,485,16,8,0.026785714285714284,0.026737967914438502,0.01747978085050874,0.0,0.4106666666666667,0.2693298969072165,0.45454545454545453,0.6667,6.7,4.2,0.62,0.94,2.71,9.62,26.1,76.5,81.5,86.5,0.0,103.4,9999.0,1.0,3.0,0
legedu naanee,2009,WR,Boise St.,1983-09-16,25.97808219178082,74,225,2,['LAC'],29,24,242,2,3,7,0,0.0,249,15,1,0.056862745098039215,0.07100591715976332,0.05370616955170883,0.06896551724137931,0.007653061224489796,0.005065123010130246,0.0,0.8276,10.08,16.1,1.6,1.93,2.33,0.2,0.5,36.9,48.9,60.9,64.9,9999.0,9999.0,3.0,3.0,0
legedu naanee,2010,WR,Boise St.,1983-09-16,26.97808219178082,74,225,3,['LAC'],46,23,371,1,3,-2,0,1.0,369,10,9,0.08662900188323917,0.06406685236768803,0.07817109144542773,0.03333333333333333,0.0071090047393364926,-0.0011344299489506524,0.0,0.5,16.13,37.1,2.3,4.6,-0.67,0.3,-0.2,41.9,53.4,64.9,96.7,9999.0,9999.0,3.0,3.0,0
legedu naanee,2011,WR,Boise St.,1983-09-16,27.97808219178082,74,225,4,['CAR'],76,44,467,1,0,0,0,0.0,467,15,10,0.1487279843444227,0.1414790996784566,0.11496799606105366,0.047619047619047616,0.0,0.0,0.0,0.5789,10.61,31.1,2.93,5.07,0.0,0.0,0.0,52.7,74.7,96.7,1.9,9999.0,9999.0,2.0,1.0,0
legedu naanee,2012,WR,Boise St.,1983-09-16,28.980821917808218,74,225,5,['MIA'],5,1,19,0,0,0,0,1.0,19,4,1,0.01,0.0034129692832764505,0.005547445255474452,0.0,0.0,0.0,0.0,0.2,19.0,4.7,0.25,1.25,0.0,0.0,0.0,0.8999999999999999,1.4,1.9,0.0,9999.0,9999.0,1.0,3.0,1
lendale white,2009,RB,USC,1984-12-20,24.715068493150685,73,235,3,['TEN'],5,3,14,0,64,222,2,1.0,236,13,0,0.010683760683760684,0.01107011070110701,0.004510309278350515,0.0,0.14780600461893764,0.09668989547038327,0.125,0.6,4.67,1.1,0.23,0.38,3.47,4.92,17.1,34.599999999999994,36.099999999999994,37.599999999999994,0.0,9999.0,9999.0,3.0,3.0,0
leon washington,2009,RB,Florida St.,1982-08-29,27.027397260273972,68,192,3,['NYJ'],26,15,131,0,72,331,0,1.0,462,7,0,0.06735751295336788,0.07177033492822966,0.05099260412611911,0.0,0.12926391382405744,0.12696586114307634,0.0,0.5769,8.73,18.7,2.14,3.71,4.6,10.28,47.3,45.2,52.7,60.2,29.9,9999.0,9999.0,3.0,3.0,0
leon washington,2010,RB,Florida St.,1982-08-29,28.027397260273972,68,192,4,['SEA'],13,9,79,0,27,100,1,3.0,179,16,0,0.024253731343283583,0.02786377708978328,0.022347949080622348,0.0,0.07917888563049853,0.07518796992481203,0.1111111111111111,0.6923,8.78,4.9,0.56,0.81,3.7,1.69,6.2,20.9,25.4,29.9,43.6,9999.0,9999.0,3.0,3.0,0
leon washington,2011,RB,Florida St.,1982-08-29,29.027397260273972,68,192,5,['SEA'],14,10,48,0,53,248,1,2.0,296,16,1,0.028056112224448898,0.033444816053511704,0.013937282229965157,0.0,0.1325,0.15168195718654434,0.07142857142857142,0.7143,4.8,3.0,0.62,0.87,4.68,3.31,15.5,33.6,38.6,43.6,19.4,9999.0,9999.0,3.0,2.0,0
leon washington,2012,RB,Florida St.,1982-08-29,30.03013698630137,68,192,6,['SEA'],8,4,31,0,23,83,1,2.0,114,16,0,0.0199501246882793,0.015444015444015444,0.0095856524427953,0.0,0.052752293577981654,0.03928064363464269,0.08333333333333333,0.5,7.75,1.9,0.25,0.5,3.61,1.44,5.2,15.399999999999999,17.4,19.4,-0.9,9999.0,9999.0,2.0,4.0,0
leon washington,2013,RB,Florida St.,1982-08-29,31.03013698630137,68,192,7,"['TEN', 'NE']",1,0,0,0,1,1,0,1.0,1,7,0,0.0008103727714748784,0.0,0.0,0.0,0.001141552511415525,0.0002442598925256473,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.14,0.1,-0.9,-0.9,-0.9,52.6,9999.0,9999.0,3.0,3.0,0
leon washington,2014,RB,Florida St.,1982-08-29,32.03013698630137,68,192,8,['TEN'],31,22,159,2,13,57,0,3.0,216,16,0,0.061630218687872766,0.07407407407407407,0.042822515486129815,0.1,0.04220779220779221,0.04702970297029703,0.0,0.7097,7.23,9.9,1.37,1.94,4.38,0.81,3.6,30.6,41.6,52.6,0.0,9999.0,9999.0,4.0,3.0,0
leonard fournette,2017,RB,LSU,1995-01-18,22.635616438356163,72,228,0,['JAX'],48,36,302,1,268,1040,9,2.0,1342,13,13,0.09284332688588008,0.11392405063291139,0.08127018299246501,0.047619047619047616,0.5763440860215053,0.5347043701799485,0.5625,0.75,8.39,23.2,2.77,3.69,3.88,20.61,80.0,192.2,210.2,228.2,120.4,22.0,7.8,1.0,1.0,0
leonard fournette,2018,RB,LSU,1995-01-18,23.635616438356163,72,228,1,['JAX'],26,22,185,1,133,439,5,0.0,624,8,8,0.04961832061068702,0.0668693009118541,0.053920139900903524,0.06666666666666667,0.39233038348082594,0.3554655870445344,0.8333333333333334,0.8462,8.41,23.1,2.75,3.25,3.3,16.62,54.9,98.4,109.4,120.4,260.4,7.8,20.3,1.0,1.0,1
leonard fournette,2019,RB,LSU,1995-01-18,24.635616438356163,72,228,2,['JAX'],100,76,522,0,265,1152,3,1.0,1674,15,15,0.17793594306049823,0.209366391184573,0.1299800796812749,0.0,0.8333333333333334,0.8590604026845637,1.0,0.76,6.87,34.8,5.07,6.67,4.35,17.67,76.8,184.4,222.4,260.4,132.0,20.3,32.0,1.0,1.0,0
leonard fournette,2020,RB,LSU,1995-01-18,25.638356164383563,72,228,3,['TB'],47,36,233,0,97,367,6,0.0,600,13,3,0.07755775577557755,0.08780487804878048,0.048785594639865995,0.0,0.29393939393939394,0.24515698062792252,0.46153846153846156,0.766,6.47,17.9,2.77,3.62,3.78,7.46,28.2,96.0,114.0,132.0,254.6,32.0,84.9,3.0,3.0,0
leonard fournette,2021,RB,LSU,1995-01-18,26.638356164383563,72,228,4,['TB'],84,69,454,2,180,812,8,1.0,1266,14,13,0.11715481171548117,0.1402439024390244,0.08433958759056288,0.046511627906976744,0.5172413793103449,0.5081351689612015,0.5,0.8214,6.58,32.4,4.93,6.0,4.51,12.86,58.0,185.6,220.1,254.6,228.1,84.9,22.8,1.0,1.0,0
leonard fournette,2022,RB,LSU,1995-01-18,27.638356164383563,72,228,5,['TB'],83,73,523,3,189,668,3,0.0,1191,16,9,0.11479944674965421,0.1462925851703407,0.11019806152549515,0.11538461538461539,0.5294117647058824,0.5103132161955691,0.75,0.8795,7.16,32.7,4.56,5.19,3.53,11.81,41.7,155.1,191.6,228.1,4.0,22.8,9999.0,1.0,3.0,0
leonard fournette,2023,RB,LSU,1995-01-18,28.638356164383563,72,228,6,['BUF'],0,0,0,0,12,40,0,0.0,40,2,0,0.0,0.0,0.0,0.0,0.030927835051546393,0.023515579071134628,0.0,0.0,0.0,0.0,0.0,0.0,3.33,6.0,20.0,4.0,4.0,4.0,0.0,9999.0,9999.0,3.0,3.0,0
leonard hankerson,2011,WR,Miami (FL),1989-01-30,22.6,73,205,0,['WAS'],19,13,163,0,0,0,0,0.0,163,4,2,0.03270223752151463,0.03757225433526012,0.04019728729963008,0.0,0.0,0.0,0.0,0.6842,12.54,40.7,3.25,4.75,0.0,0.0,0.0,16.3,22.8,29.3,110.8,9999.0,9999.0,2.0,2.0,0
leonard hankerson,2012,WR,Miami (FL),1989-01-30,23.602739726027398,73,205,1,['WAS'],57,38,543,3,2,5,0,0.0,548,16,5,0.13163972286374134,0.13058419243986255,0.14811783960720132,0.125,0.005050505050505051,0.002670940170940171,0.0,0.6667,14.29,33.9,2.37,3.56,2.5,0.12,0.3,72.8,91.8,110.8,85.5,9999.0,9999.0,2.0,2.0,0
leonard hankerson,2013,WR,Miami (FL),1989-01-30,24.602739726027398,73,205,2,['WAS'],50,30,375,3,0,0,0,0.0,375,10,7,0.08333333333333333,0.08450704225352113,0.09243283214197683,0.15,0.0,0.0,0.0,0.6,12.5,37.5,3.0,5.0,0.0,0.0,0.0,55.5,70.5,85.5,0.0,9999.0,9999.0,2.0,2.0,0
leonard hankerson,2014,WR,Miami (FL),1989-01-30,25.602739726027398,73,205,3,['WAS'],1,0,0,0,0,0,0,0.0,0,1,0,0.001838235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7,9999.0,9999.0,3.0,3.0,0
leonard hankerson,2015,WR,Miami (FL),1989-01-30,26.602739726027398,73,205,4,"['BUF', 'NE', 'ATL']",46,26,327,3,0,0,0,0.0,327,10,0,0.024851431658562937,0.02113821138211382,0.023685354193828768,0.047619047619047616,0.0,0.0,0.0,0.5652,12.58,32.7,2.6,4.6,0.0,0.0,0.0,50.7,63.7,76.7,0.0,9999.0,9999.0,2.0,3.0,0
leonard pope,2009,TE,Georgia,1983-09-10,25.994520547945207,80,264,3,['KC'],30,20,174,1,0,0,0,0.0,174,13,8,0.05747126436781609,0.06802721088435375,0.05483769303498267,0.058823529411764705,0.0,0.0,0.0,0.6667,8.7,13.4,1.54,2.31,0.0,0.0,0.0,23.4,33.4,43.4,29.6,9999.0,9999.0,3.0,3.0,0
leonard pope,2010,TE,Georgia,1983-09-10,26.994520547945207,80,264,4,['KC'],19,10,76,2,0,0,0,0.0,76,16,6,0.04112554112554113,0.03663003663003663,0.023846877941637906,0.07692307692307693,0.0,0.0,0.0,0.5263,7.6,4.7,0.62,1.19,0.0,0.0,0.0,19.6,24.6,29.6,54.7,9999.0,9999.0,3.0,3.0,0
leonard pope,2011,TE,Georgia,1983-09-10,27.994520547945207,80,264,5,['KC'],34,24,247,1,0,0,0,0.0,247,16,10,0.06854838709677419,0.0802675585284281,0.07489387507580351,0.07692307692307693,0.0,0.0,0.0,0.7059,10.29,15.4,1.5,2.12,0.0,0.0,0.0,30.7,42.7,54.7,15.9,9999.0,9999.0,1.0,2.0,0
leonard pope,2012,TE,Georgia,1983-09-10,28.997260273972604,80,264,6,['PIT'],4,3,9,2,0,0,0,0.0,9,16,2,0.007104795737122558,0.00847457627118644,0.002243270189431705,0.07407407407407407,0.0,0.0,0.0,0.75,3.0,0.6,0.19,0.25,0.0,0.0,0.0,12.9,14.4,15.9,0.0,9999.0,9999.0,2.0,3.0,0
leonard weaver,2009,FB,Carson-Newman,1982-09-23,26.958904109589042,72,250,4,['PHI'],25,14,139,2,69,322,2,0.0,461,16,8,0.046125461254612546,0.041916167664670656,0.03174240694222425,0.07407407407407407,0.21904761904761905,0.2291814946619217,0.2222222222222222,0.56,9.93,8.7,0.87,1.56,4.67,4.31,20.1,70.1,77.1,84.1,1.2,9999.0,9999.0,3.0,3.0,0
leonard weaver,2009,RB,Carson-Newman,1982-09-23,26.958904109589042,72,250,4,['PHI'],1,1,1,0,1,1,0,0.0,2,16,8,0.0018450184501845018,0.0029940119760479044,0.00022836263987211693,0.0,0.0031746031746031746,0.0007117437722419929,0.0,0.9999,1.0,0.1,0.06,0.06,1.0,0.06,0.1,0.2,0.7,1.2,0.0,9999.0,9999.0,3.0,3.0,0
leonard weaver,2010,FB,Carson-Newman,1982-09-23,27.958904109589042,72,250,5,['PHI'],0,0,0,0,1,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
leonte carroo,2016,WR,Rutgers,1994-01-24,22.61917808219178,73,215,0,['MIA'],6,3,29,1,0,0,0,0.0,29,14,2,0.01284796573875803,0.00949367088607595,0.007804090419806243,0.037037037037037035,0.0,0.0,0.0,0.5,9.67,2.1,0.21,0.43,0.0,0.0,0.0,8.9,10.4,11.9,13.9,260.0,327.0,2.0,2.0,0
leonte carroo,2017,WR,Rutgers,1994-01-24,23.61917808219178,73,215,1,['MIA'],14,7,69,0,0,0,0,0.0,69,14,0,0.023809523809523808,0.01876675603217158,0.01819620253164557,0.0,0.0,0.0,0.0,0.5,9.86,4.9,0.5,1.0,0.0,0.0,0.0,6.9,10.4,13.9,18.8,327.0,368.0,2.0,3.0,0
leonte carroo,2018,WR,Rutgers,1994-01-24,24.61917808219178,73,215,2,['MIA'],4,2,94,1,1,14,0,0.0,108,9,0,0.009216589861751152,0.006872852233676976,0.028433151845130067,0.04,0.0030211480362537764,0.008905852417302799,0.0,0.5,47.0,10.4,0.22,0.44,14.0,0.11,1.6,16.8,17.8,18.8,0.0,368.0,9999.0,3.0,3.0,0
lesean mccoy,2009,RB,Pittsburgh,1988-07-12,21.153424657534245,71,210,0,['PHI'],55,40,308,0,155,637,4,2.0,945,16,4,0.1014760147601476,0.11976047904191617,0.07033569308061201,0.0,0.49206349206349204,0.4533807829181495,0.4444444444444444,0.7273,7.7,19.2,2.5,3.44,4.11,9.69,39.8,116.5,136.5,156.5,297.2,9999.0,9999.0,3.0,3.0,0
lesean mccoy,2010,RB,Pittsburgh,1988-07-12,22.153424657534245,71,210,1,['PHI'],90,78,592,2,207,1080,7,2.0,1672,15,13,0.16453382084095064,0.2254335260115607,0.14055080721747387,0.07407407407407407,0.6613418530351438,0.6822488945041061,0.7777777777777778,0.8667,7.59,39.5,5.2,6.0,5.22,13.8,72.0,219.2,258.2,297.2,329.4,9999.0,9999.0,3.0,3.0,0
lesean mccoy,2011,RB,Pittsburgh,1988-07-12,23.153424657534245,71,210,2,['PHI'],69,48,315,3,273,1309,17,1.0,1624,15,15,0.12777777777777777,0.14545454545454545,0.07366697848456501,0.13636363636363635,0.773371104815864,0.8140547263681592,0.8947368421052632,0.6957,6.56,21.0,3.2,4.6,4.79,18.2,87.3,281.4,305.4,329.4,201.3,9999.0,9999.0,1.0,1.0,0
lesean mccoy,2012,RB,Pittsburgh,1988-07-12,24.156164383561645,71,210,3,['PHI'],67,54,373,3,200,840,2,4.0,1213,12,12,0.11222780569514237,0.14713896457765668,0.09153374233128835,0.16666666666666666,0.5882352941176471,0.56,0.25,0.806,6.91,31.1,4.5,5.58,4.2,16.67,70.0,147.3,174.3,201.3,331.6,9999.0,9999.0,1.0,1.0,0
lesean mccoy,2013,RB,Pittsburgh,1988-07-12,25.156164383561645,71,210,4,['PHI'],64,52,539,2,314,1607,9,1.0,2146,16,16,0.12955465587044535,0.16774193548387098,0.12227767695099818,0.0625,0.7753086419753087,0.787359137677609,0.6428571428571429,0.8125,10.37,33.7,3.25,4.0,5.12,19.62,100.4,279.6,305.6,331.6,202.4,9999.0,9999.0,1.0,1.0,0
lesean mccoy,2014,RB,Pittsburgh,1988-07-12,26.156164383561645,71,210,5,['PHI'],38,29,155,0,315,1319,5,4.0,1474,16,16,0.06209150326797386,0.07532467532467532,0.03383540711635014,0.0,0.7429245283018868,0.7180185084376701,0.3333333333333333,0.7632,5.34,9.7,1.81,2.37,4.19,19.69,82.4,173.4,187.9,202.4,178.7,2.5,19.2,1.0,1.0,0
lesean mccoy,2015,RB,Pittsburgh,1988-07-12,27.156164383561645,71,210,6,['BUF'],50,32,292,2,203,895,3,2.0,1187,12,12,0.10845986984815618,0.10884353741496598,0.08120133481646273,0.08695652173913043,0.524547803617571,0.49722222222222223,0.21428571428571427,0.64,9.12,24.3,2.67,4.17,4.41,16.92,74.6,146.7,162.7,178.7,294.3,19.2,19.7,1.0,1.0,0
lesean mccoy,2016,RB,Pittsburgh,1988-07-12,28.15890410958904,71,210,7,['BUF'],58,51,356,1,234,1267,13,3.0,1623,15,15,0.12608695652173912,0.17770034843205576,0.10953846153846154,0.058823529411764705,0.6046511627906976,0.6297216699801192,0.5652173913043478,0.8793,6.98,23.7,3.4,3.87,5.41,15.6,84.5,243.3,268.8,294.3,262.6,19.7,6.2,1.0,1.0,0
lesean mccoy,2017,RB,Pittsburgh,1988-07-12,29.15890410958904,71,210,8,['BUF'],77,59,448,2,287,1138,6,3.0,1586,16,16,0.16452991452991453,0.2041522491349481,0.14517174335709657,0.125,0.7416020671834626,0.7526455026455027,0.8571428571428571,0.7662,7.59,28.0,3.69,4.81,3.97,17.94,71.1,203.6,233.1,262.6,127.2,6.2,28.5,1.0,1.0,0
lesean mccoy,2018,RB,Pittsburgh,1988-07-12,30.15890410958904,71,210,9,['BUF'],46,34,238,0,161,514,3,0.0,752,14,13,0.09663865546218488,0.12639405204460966,0.0776255707762557,0.0,0.4423076923076923,0.39356814701378257,0.42857142857142855,0.7391,7.0,17.0,2.43,3.29,3.19,11.5,36.7,93.2,110.2,127.2,119.6,28.5,90.9,1.0,1.0,0
lesean mccoy,2019,RB,Pittsburgh,1988-07-12,31.15890410958904,71,210,10,['KC'],34,28,181,1,101,465,4,3.0,646,13,9,0.06093189964157706,0.07407407407407407,0.03859275053304904,0.03333333333333333,0.308868501529052,0.34393491124260356,0.2857142857142857,0.8235,6.46,13.9,2.15,2.62,4.6,7.77,35.8,91.6,105.6,119.6,28.2,90.9,158.5,3.0,3.0,0
lesean mccoy,2020,RB,Pittsburgh,1988-07-12,32.16164383561644,71,210,11,['TB'],19,15,101,0,10,31,0,0.0,132,10,0,0.03135313531353135,0.036585365853658534,0.021147403685092128,0.0,0.030303030303030304,0.020708082832331328,0.0,0.7895,6.73,10.1,1.5,1.9,3.1,1.0,3.1,13.2,20.7,28.2,0.0,158.5,9999.0,1.0,3.0,0
lestar jean,2012,WR,Florida Atlantic,1988-02-05,24.589041095890412,75,215,0,['HOU'],12,6,151,1,0,0,0,0.0,151,14,1,0.021937842778793418,0.0169971671388102,0.037265547877591315,0.045454545454545456,0.0,0.0,0.0,0.5,25.17,10.8,0.43,0.86,0.0,0.0,0.0,21.1,24.1,27.1,7.5,9999.0,9999.0,3.0,2.0,0
lestar jean,2013,WR,Florida Atlantic,1988-02-05,25.589041095890412,75,215,1,['HOU'],8,4,35,0,0,0,0,0.0,35,13,0,0.01288244766505636,0.01078167115902965,0.008367200573750896,0.0,0.0,0.0,0.0,0.5,8.75,2.7,0.31,0.62,0.0,0.0,0.0,3.5,5.5,7.5,0.0,9999.0,9999.0,2.0,3.0,0
levante bellamy,2020,RB,Western Michigan,1996-11-28,23.775342465753425,69,188,0,['DEN'],1,1,5,0,4,11,0,0.0,16,5,0,0.001876172607879925,0.0031545741324921135,0.001361285053090117,0.0,0.010416666666666666,0.00636574074074074,0.0,0.9999,5.0,1.0,0.2,0.2,2.75,0.8,2.2,1.6,2.1,2.6,0.0,521.0,9999.0,3.0,3.0,0
levine toilolo,2013,TE,Stanford,1991-07-30,22.106849315068494,80,268,0,['ATL'],15,11,55,2,0,0,0,0.0,55,16,3,0.023112480739599383,0.024719101123595506,0.012111869632239595,0.07692307692307693,0.0,0.0,0.0,0.7333,5.0,3.4,0.69,0.94,0.0,0.0,0.0,17.5,23.0,28.5,65.8,9999.0,9999.0,3.0,1.0,0
levine toilolo,2014,TE,Stanford,1991-07-30,23.106849315068494,80,268,1,['ATL'],53,31,238,2,0,0,0,1.0,238,16,16,0.08507223113964688,0.07416267942583732,0.050021017234131986,0.07142857142857142,0.0,0.0,0.0,0.5849,7.68,14.9,1.94,3.31,0.0,0.0,0.0,34.8,50.3,65.8,11.4,9999.0,9999.0,1.0,3.0,0
levine toilolo,2015,TE,Stanford,1991-07-30,24.106849315068494,80,268,2,['ATL'],12,7,44,0,0,0,0,0.0,44,16,15,0.019448946515397084,0.01707317073170732,0.009561060408518035,0.0,0.0,0.0,0.0,0.5833,6.29,2.7,0.44,0.75,0.0,0.0,0.0,4.4,7.9,11.4,51.4,9999.0,9999.0,3.0,3.0,0
levine toilolo,2016,TE,Stanford,1991-07-30,25.10958904109589,80,268,3,['ATL'],19,13,264,2,0,0,0,0.0,264,16,11,0.035916824196597356,0.034759358288770054,0.0532258064516129,0.05263157894736842,0.0,0.0,0.0,0.6842,20.31,16.5,0.81,1.19,0.0,0.0,0.0,38.4,44.9,51.4,36.2,627.0,438.0,3.0,2.0,0
levine toilolo,2017,TE,Stanford,1991-07-30,26.10958904109589,80,268,4,['ATL'],14,12,122,1,0,0,1,0.0,122,15,12,0.027131782945736434,0.03498542274052478,0.02942595272551857,0.047619047619047616,0.0,0.0,0.07692307692307693,0.8571,10.17,8.1,0.8,0.93,0.0,0.0,0.0,24.2,30.2,36.2,53.3,438.0,510.0,2.0,3.0,0
levine toilolo,2018,TE,Stanford,1991-07-30,27.10958904109589,80,268,5,['DET'],24,21,263,1,0,0,0,0.0,263,16,10,0.04285714285714286,0.05614973262032086,0.06861466214453431,0.047619047619047616,0.0,0.0,0.0,0.875,12.52,16.4,1.31,1.5,0.0,0.0,0.0,32.3,42.8,53.3,3.0,510.0,485.0,3.0,2.0,0
levine toilolo,2019,TE,Stanford,1991-07-30,28.10958904109589,80,268,6,['SF'],2,2,10,0,0,0,0,0.0,10,13,0,0.004282655246252677,0.006042296072507553,0.002482005460412013,0.0,0.0,0.0,0.0,1.0,5.0,0.8,0.15,0.15,0.0,0.0,0.0,1.0,2.0,3.0,9.6,485.0,428.0,2.0,2.0,0
levine toilolo,2020,TE,Stanford,1991-07-30,29.112328767123287,80,268,7,['NYG'],6,5,46,0,0,0,0,0.0,46,16,2,0.012,0.01557632398753894,0.013788968824940047,0.0,0.0,0.0,0.0,0.8333,9.2,2.9,0.31,0.37,0.0,0.0,0.0,4.6,7.1,9.6,0.0,428.0,9999.0,2.0,3.0,0
lex hilliard,2009,RB,Montana,1984-07-30,25.106849315068494,71,233,0,['MIA'],20,20,158,2,23,89,1,0.0,247,16,0,0.037383177570093455,0.06042296072507553,0.04652532391048292,0.13333333333333333,0.049145299145299144,0.042180094786729856,0.047619047619047616,1.0,7.9,9.9,1.25,1.25,3.87,1.44,5.6,42.7,52.7,62.7,1.3,9999.0,9999.0,3.0,3.0,0
lex hilliard,2010,RB,Montana,1984-07-30,26.106849315068494,71,233,1,['MIA'],2,1,3,0,0,0,0,0.0,3,16,0,0.003629764065335753,0.0029850746268656717,0.0007989347536617843,0.0,0.0,0.0,0.0,0.5,3.0,0.2,0.06,0.12,0.0,0.0,0.0,0.3,0.8,1.3,1.1,9999.0,9999.0,3.0,3.0,0
lex hilliard,2011,FB,Montana,1984-07-30,27.106849315068494,71,233,2,['MIA'],2,1,1,0,2,0,0,0.0,1,16,4,0.004310344827586207,0.0035587188612099642,0.00029086678301337986,0.0,0.004761904761904762,0.0,0.0,0.5,1.0,0.1,0.06,0.12,0.0,0.12,0.0,0.1,0.6,1.1,18.9,9999.0,9999.0,3.0,3.0,0
lex hilliard,2011,RB,Montana,1984-07-30,27.106849315068494,71,233,2,['MIA'],5,4,48,0,14,41,1,0.0,89,16,4,0.010775862068965518,0.014234875444839857,0.013961605584642234,0.0,0.03333333333333333,0.022689540675152185,0.125,0.8,12.0,3.0,0.25,0.31,2.93,0.87,2.6,14.899999999999999,16.9,18.9,9.4,9999.0,9999.0,3.0,3.0,0
lex hilliard,2012,FB,Montana,1984-07-30,28.10958904109589,71,233,3,['NYJ'],9,4,23,0,8,31,0,0.0,54,12,9,0.018633540372670808,0.014814814814814815,0.007285397529299968,0.0,0.018518518518518517,0.017857142857142856,0.0,0.4444,5.75,1.9,0.33,0.75,3.87,0.67,2.6,5.4,7.4,9.4,0.2,9999.0,9999.0,3.0,3.0,0
lex hilliard,2012,RB,Montana,1984-07-30,28.10958904109589,71,233,3,['NE'],0,0,0,0,1,2,0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0020325203252032522,0.0009254974548819991,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.2,0.2,0.2,0.0,9999.0,9999.0,3.0,3.0,0
limas sweed,2009,WR,Texas,1984-12-25,24.7013698630137,77,220,1,['PIT'],5,1,5,0,0,0,0,0.0,5,9,0,0.009363295880149813,0.002849002849002849,0.001112099644128114,0.0,0.0,0.0,0.0,0.2,5.0,0.6,0.11,0.56,0.0,0.0,0.0,0.5,1.0,1.5,0.0,9999.0,9999.0,3.0,3.0,0
lj smith,2009,TE,Rutgers,1980-05-13,29.323287671232876,75,258,6,['BAL'],3,2,31,0,0,0,0,0.0,31,12,0,0.005964214711729622,0.006269592476489028,0.008523508386032445,0.0,0.0,0.0,0.0,0.6666,15.5,2.6,0.17,0.25,0.0,0.0,0.0,3.1,4.1,5.1,0.0,9999.0,9999.0,3.0,3.0,0
logan paulsen,2010,TE,UCLA,1987-02-26,23.528767123287672,77,268,0,['WAS'],2,2,10,1,0,0,0,0.0,10,11,0,0.003355704697986577,0.0057306590257879654,0.002346866932644919,0.047619047619047616,0.0,0.0,0.0,1.0,5.0,0.9,0.18,0.18,0.0,0.0,0.0,7.0,8.0,9.0,24.8,9999.0,9999.0,3.0,3.0,0
logan paulsen,2011,TE,UCLA,1987-02-26,24.528767123287672,77,268,1,['WAS'],19,11,138,0,0,0,0,0.0,138,16,6,0.03270223752151463,0.031791907514450865,0.034032059186189886,0.0,0.0,0.0,0.0,0.5789,12.55,8.6,0.69,1.19,0.0,0.0,0.0,13.8,19.3,24.8,61.8,9999.0,9999.0,3.0,3.0,0
